,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_elasticnet__alpha,param_elasticnet__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
102,0.0036282062530517576,0.0003958004604228694,0.0012108087539672852,0.0002384915538211061,0.20526315789473684,0.30000000000000004,"{'elasticnet__alpha': 0.20526315789473684, 'elasticnet__l1_ratio': 0.30000000000000004}",-0.3949961598883674,-0.5490640706462367,-0.5178615667016006,-0.4824997014521218,-0.5457864951456336,-0.5138423854459685,-0.46190965561313424,-0.5030690068446058,-0.5557250038006493,-0.4166066584591334,-0.4941360703997451,0.05246195016420331,59,-0.4557239356955081,-0.44324226992183097,-0.4486102119728791,-0.4521884866632516,-0.4481391438474219,-0.44233081853717926,-0.4533654049134539,-0.45496894941942967,-0.4422958749791339,-0.45111246076284134,-0.44919775567129305,0.004874443870252718
103,0.004655599594116211,0.0009819659855392548,0.0014599800109863282,0.000340531082329329,0.20526315789473684,0.4,"{'elasticnet__alpha': 0.20526315789473684, 'elasticnet__l1_ratio': 0.4}",-0.4070333797724965,-0.5628136863417054,-0.5367919907151391,-0.49433497573029433,-0.5567898630077479,-0.5154138227823281,-0.4825388277609159,-0.5344297594496501,-0.572690063166893,-0.4219951710776657,-0.5084831539804836,0.05438384842753347,81,-0.47649486401880364,-0.46048119926502484,-0.4696538743571818,-0.4729739112312772,-0.46713193063307346,-0.4611523419442663,-0.47035377803760087,-0.4735239044820041,-0.4604034588649853,-0.47105432762741434,-0.46832235904616326,0.005530507485683113
104,0.004172515869140625,0.000697983873157272,0.0013669490814208984,0.0003578301048667134,0.20526315789473684,0.5,"{'elasticnet__alpha': 0.20526315789473684, 'elasticnet__l1_ratio': 0.5}",-0.4192979231782329,-0.5693862638529987,-0.5568414043595383,-0.4980600308879839,-0.5627176668665814,-0.5177337118547893,-0.5010657830835549,-0.5594215173259824,-0.5911282188486388,-0.4309861860265922,-0.5206638706284893,0.05580262872746766,105,-0.4934394146452353,-0.47539212994470675,-0.48808870526818243,-0.48853643667020374,-0.48676356190352565,-0.4801118311839126,-0.4880270441908029,-0.48810672499895763,-0.4805407775623568,-0.491084357374585,-0.48600909837424694,0.005273724745803488
105,0.004337787628173828,0.0011900611156745314,0.0012127876281738282,0.0002775580134929652,0.20526315789473684,0.6,"{'elasticnet__alpha': 0.20526315789473684, 'elasticnet__l1_ratio': 0.6}",-0.42596552718370617,-0.571358274330094,-0.5771783429562264,-0.49377760330488873,-0.5610399235957892,-0.5278181461143115,-0.5125658737270529,-0.5697261239368702,-0.5991185146225477,-0.43897236704323356,-0.5277520696814721,0.056510843737719876,124,-0.5083211848406711,-0.4874977787312554,-0.5025954697361337,-0.5013527083046228,-0.5022377607938112,-0.49842152136050794,-0.5011213599341326,-0.49792730382015654,-0.4942676982388802,-0.5067125388804219,-0.5000455324640594,0.005701432733131144
106,0.004366183280944824,0.0008864871993658458,0.0014850616455078125,0.0006702165064026983,0.20526315789473684,0.7000000000000001,"{'elasticnet__alpha': 0.20526315789473684, 'elasticnet__l1_ratio': 0.7000000000000001}",-0.4310737863136762,-0.5690821801730575,-0.5929395110687101,-0.4905546952519798,-0.5659103812688183,-0.53594727460562,-0.5151913021910091,-0.5813218682654087,-0.6016387998600896,-0.44831209684898504,-0.5331971895847354,0.05719448827201505,141,-0.5197808800107846,-0.49788999572414183,-0.5140738041570482,-0.5120954203415256,-0.5138824177618646,-0.5088819120233677,-0.50873291517216,-0.5036998585339982,-0.5039856718597013,-0.5152000459726107,-0.5098222921557203,0.006195335981488875
107,0.004349994659423828,0.0009659220460367122,0.0012241363525390624,0.00030565301267268183,0.20526315789473684,0.8,"{'elasticnet__alpha': 0.20526315789473684, 'elasticnet__l1_ratio': 0.8}",-0.437715174672118,-0.571150417882799,-0.6041241212097359,-0.4890346073553517,-0.5726768907315497,-0.5427488126101423,-0.5184164236067813,-0.5939799500830385,-0.6006272097486679,-0.46159448564051375,-0.5392068093540698,0.056933049158099394,155,-0.5284435874214783,-0.50686759097617,-0.5220134848449463,-0.5207989434253055,-0.5222976777674397,-0.5165189865167991,-0.5159898763108736,-0.5103431171742715,-0.5134082528049602,-0.5220550825713526,-0.5178736599813596,0.0061452526371649115
108,0.004198884963989258,0.0010345768926082839,0.0013923168182373047,0.0005368332261331601,0.20526315789473684,0.9,"{'elasticnet__alpha': 0.20526315789473684, 'elasticnet__l1_ratio': 0.9}",-0.45124341106891386,-0.5748244362302357,-0.6142272492208857,-0.48779405896074823,-0.5785056873782339,-0.5494524782014921,-0.5209836665225895,-0.6056675602950412,-0.601702176015336,-0.47614234024764,-0.5460543064141117,0.05575833384821675,168,-0.5363085909787388,-0.5163406215494444,-0.5305302973171399,-0.5294037499733648,-0.5309545375509419,-0.5249166267116542,-0.5245152760505098,-0.5174472915280957,-0.5213841814167434,-0.5294919804255572,-0.5261293153502189,0.006050509061277553
109,0.005066895484924316,0.002553827717521039,0.0015290260314941406,0.00039644352598678826,0.20526315789473684,1.0,"{'elasticnet__alpha': 0.20526315789473684, 'elasticnet__l1_ratio': 1.0}",-0.4634816746947912,-0.5794887659308395,-0.6247461069613858,-0.48521239190713994,-0.5868629520674027,-0.5552385391986007,-0.5254341869688621,-0.6096806341941139,-0.6054921912673166,-0.4889955014666464,-0.5524632944657099,0.05516452966397567,176,-0.5432995735534297,-0.5240174961353113,-0.5375776150608325,-0.5373504163555355,-0.5381556144302827,-0.5320925071778111,-0.5329312868898956,-0.5230892031113263,-0.5276694059515208,-0.5364043482497426,-0.5332587466915688,0.006257915902444385
110,0.004863119125366211,0.001536821391195725,0.0014336347579956056,0.0003261594648473831,0.21578947368421053,0.1,"{'elasticnet__alpha': 0.21578947368421053, 'elasticnet__l1_ratio': 0.1}",-0.37171749323463477,-0.5337090205592995,-0.4957067020311685,-0.4686255856094517,-0.5145427458244686,-0.4895026585595751,-0.4364076667099944,-0.4486140744619179,-0.5307800259067982,-0.42309758803233866,-0.4712703560929647,0.04920278071003028,16,-0.4197795238493472,-0.4095269180815238,-0.4123042626718616,-0.4136648219763032,-0.41104849189539233,-0.4088360011896151,-0.41426040758052346,-0.41760668210770596,-0.40911516302633305,-0.41309319090610264,-0.4129235463284709,0.003434383333730193
111,0.00443873405456543,0.0005579472708809967,0.00166776180267334,0.0005247779828347717,0.21578947368421053,0.2,"{'elasticnet__alpha': 0.21578947368421053, 'elasticnet__l1_ratio': 0.2}",-0.3817863652518903,-0.5397922621746122,-0.5076196756074441,-0.4786407433253153,-0.5321652104360263,-0.5073467248973242,-0.4496058597091139,-0.4789935477874039,-0.5467480161125987,-0.41524239702121923,-0.4837940802322948,0.05185025586119914,40,-0.43822941059645676,-0.4281830411322189,-0.4311593378906495,-0.4343474449502213,-0.4311075557609489,-0.4255264025326602,-0.43654558853264724,-0.4379355787228711,-0.42445483080253604,-0.43399523465635503,-0.43214844255775653,0.004678456159346175
112,0.004584741592407226,0.0013664843826987464,0.0014616489410400391,0.00046309990778716387,0.21578947368421053,0.30000000000000004,"{'elasticnet__alpha': 0.21578947368421053, 'elasticnet__l1_ratio': 0.30000000000000004}",-0.3956144095603615,-0.5517842836134865,-0.5212740326482087,-0.4839826034846862,-0.5482859235381049,-0.5153216289522862,-0.46422823330097585,-0.5087407068376335,-0.5582858021415709,-0.4176756408642211,-0.49651932649415353,0.053162760377326104,64,-0.4594890334973801,-0.4464435589182578,-0.45239089262253585,-0.45625722201822455,-0.45152428222796837,-0.44603018027029673,-0.45667966092733975,-0.45844494143408593,-0.44557228023541745,-0.4548794226101468,-0.4527711474761653,0.00498194660450992
113,0.004111027717590332,0.0008998955281757198,0.0016572237014770507,0.0006078476643041222,0.21578947368421053,0.4,"{'elasticnet__alpha': 0.21578947368421053, 'elasticnet__l1_ratio': 0.4}",-0.4101822716561425,-0.5651763679431626,-0.5425411842581462,-0.4977163215069901,-0.558590779662807,-0.5164187404240321,-0.4860610737597166,-0.5418109631960883,-0.5767311453551963,-0.42398470148536893,-0.511921354924765,0.054790384976516705,88,-0.4809828712710751,-0.46448209616480657,-0.47379803945672944,-0.4771457418714186,-0.47152095075413064,-0.465639821540006,-0.4745412670860986,-0.4774899269847181,-0.46502262847907044,-0.4756751513589829,-0.4726298494967037,0.0054993136074790935
114,0.003700709342956543,0.0005810402868245015,0.0011333465576171876,0.00012738667867694074,0.21578947368421053,0.5,"{'elasticnet__alpha': 0.21578947368421053, 'elasticnet__l1_ratio': 0.5}",-0.42122495549803285,-0.570250651347376,-0.5639333786593008,-0.4978165938719645,-0.5637823475411997,-0.5214080648321686,-0.5036499651799122,-0.5634632705780732,-0.5946213680537635,-0.43268315559258863,-0.523283375115438,0.05644812941259562,111,-0.4979869155799389,-0.4785785880543668,-0.49291666185198746,-0.4928104124029483,-0.4916619214204657,-0.4855769624682236,-0.4928236928661259,-0.491396759406372,-0.4851388175985753,-0.4959073022991163,-0.490479803394812,0.005469181194836629
